# Constants and Parameters

# Final flow velocity (u_f): 1000 (m/s) - The final velocity of the flow
# Initial particle velocity (u_0): 0 (m/s) - The initial velocity of the particle
# Particle radius (r_is): 1e-05 (m) - The radius of the particle
# Nozzle radius (r_n): 0.5 (m) - The radius of the nozzle
# Particle density (q): 7874 (kg/m^3) - The density of the particle
# Gas density (q_g): 1.2754 (kg/m^3) - The density of the gas
# Gas constant (R): 8.31446 (J/(kg*K)) - The specific gas constant
# Gamma: 1.4# Molar mass of air (M): 0.029 (kg/mol) - The molar mass of air
# Gas temperature (T): 300 (K) - The temperature of the gas
# Reference temperature (T_0): 291.15 (K) - The reference temperature for gas
# Reference viscosity (eta_0): 1.827e-05 (Pa*s) - The reference viscosity of the gas
# Specific heat capacity of the gas (Cp): 460 (J/(kg*K)) - The specific heat capacity of the gas
# Speed of sound (Sound speed): 347.011 (m/s) - The speed of sound in the gas
# Dynamic viscosity (Viscosity): 1.91093e-05 (Pa*s) - The dynamic viscosity of the gas






# i  t  v  x  h  fi
2255 0.0324552 858.09 23.1998 2.88816e-05 24.5307
2256 0.0324841 858.191 23.2246 2.88816e-05 24.5197
2257 0.032513 858.291 23.2494 2.88816e-05 24.5088
2258 0.0325418 858.391 23.2741 2.88816e-05 24.4979
2259 0.0325707 858.491 23.2989 2.88816e-05 24.487
2260 0.0325996 858.591 23.3237 2.88816e-05 24.4761
2261 0.0326285 858.691 23.3485 3.17697e-05 24.4652
2262 0.0326603 858.801 23.3758 3.17697e-05 24.4532
2263 0.032692 858.911 23.4031 3.17697e-05 24.4412
2264 0.0327238 859.02 23.4304 3.17697e-05 24.4293
2265 0.0327556 859.13 23.4577 3.17697e-05 24.4174
2266 0.0327873 859.239 23.485 3.17697e-05 24.4055
2267 0.0328191 859.348 23.5123 3.17697e-05 24.3936
2268 0.0328509 859.457 23.5396 3.17697e-05 24.3817
2269 0.0328826 859.566 23.5669 3.17697e-05 24.3698
2270 0.0329144 859.674 23.5942 3.17697e-05 24.358
2271 0.0329462 859.783 23.6215 3.17697e-05 24.3462
2272 0.032978 859.891 23.6488 3.17697e-05 24.3344
2273 0.0330097 859.999 23.6761 3.17697e-05 24.3226
2274 0.0330415 860.108 23.7035 3.17697e-05 24.3108
2275 0.0330733 860.216 23.7308 3.17697e-05 24.299
2276 0.033105 860.323 23.7581 3.17697e-05 24.2872
2277 0.0331368 860.431 23.7855 3.17697e-05 24.2755
2278 0.0331686 860.539 23.8128 3.17697e-05 24.2638
2279 0.0332003 860.646 23.8401 3.17697e-05 24.2521
2280 0.0332321 860.753 23.8675 3.17697e-05 24.2404
2281 0.0332639 860.861 23.8948 3.17697e-05 24.2287
2282 0.0332957 860.968 23.9222 3.17697e-05 24.217
2283 0.0333274 861.074 23.9495 3.17697e-05 24.2054
2284 0.0333592 861.181 23.9769 3.17697e-05 24.1937
2285 0.033391 861.288 24.0043 3.17697e-05 24.1821
2286 0.0334227 861.394 24.0316 3.17697e-05 24.1705
2287 0.0334545 861.501 24.059 3.17697e-05 24.1589
2288 0.0334863 861.607 24.0864 3.17697e-05 24.1473
2289 0.033518 861.713 24.1137 3.17697e-05 24.1358
2290 0.0335498 861.819 24.1411 3.17697e-05 24.1242
2291 0.0335816 861.925 24.1685 3.17697e-05 24.1127
2292 0.0336133 862.031 24.1959 3.17697e-05 24.1011
2293 0.0336451 862.136 24.2233 3.17697e-05 24.0896
2294 0.0336769 862.242 24.2507 3.17697e-05 24.0781
2295 0.0337087 862.347 24.278 3.17697e-05 24.0667
2296 0.0337404 862.452 24.3054 3.17697e-05 24.0552
2297 0.0337722 862.557 24.3328 3.17697e-05 24.0437
2298 0.033804 862.662 24.3603 3.17697e-05 24.0323
2299 0.0338357 862.767 24.3877 3.17697e-05 24.0209
2300 0.0338675 862.872 24.4151 3.17697e-05 24.0095
2301 0.0338993 862.976 24.4425 3.17697e-05 23.9981
2302 0.033931 863.08 24.4699 3.17697e-05 23.9867
2303 0.0339628 863.185 24.4973 3.17697e-05 23.9753
2304 0.0339946 863.289 24.5248 3.17697e-05 23.964
2305 0.0340264 863.393 24.5522 3.17697e-05 23.9526
2306 0.0340581 863.497 24.5796 3.17697e-05 23.9413
2307 0.0340899 863.601 24.607 3.17697e-05 23.93
2308 0.0341217 863.704 24.6345 3.17697e-05 23.9187
2309 0.0341534 863.808 24.6619 3.17697e-05 23.9074
2310 0.0341852 863.911 24.6894 3.17697e-05 23.8962
2311 0.034217 864.014 24.7168 3.17697e-05 23.8849
2312 0.0342487 864.117 24.7443 3.17697e-05 23.8737
2313 0.0342805 864.22 24.7717 3.17697e-05 23.8624
2314 0.0343123 864.323 24.7992 3.17697e-05 23.8512
2315 0.0343441 864.426 24.8266 3.17697e-05 23.84
2316 0.0343758 864.529 24.8541 3.17697e-05 23.8288
2317 0.0344076 864.631 24.8816 3.17697e-05 23.8177
2318 0.0344394 864.734 24.909 3.17697e-05 23.8065
2319 0.0344711 864.836 24.9365 3.17697e-05 23.7954
2320 0.0345029 864.938 24.964 3.17697e-05 23.7842
2321 0.0345347 865.04 24.9915 3.17697e-05 23.7731
2322 0.0345664 865.142 25.019 3.17697e-05 23.762
2323 0.0345982 865.244 25.0464 3.17697e-05 23.7509
2324 0.03463 865.345 25.0739 3.17697e-05 23.7398
2325 0.0346618 865.447 25.1014 3.17697e-05 23.7288
2326 0.0346935 865.548 25.1289 3.17697e-05 23.7177
2327 0.0347253 865.649 25.1564 3.17697e-05 23.7067
2328 0.0347571 865.75 25.1839 3.17697e-05 23.6956
2329 0.0347888 865.851 25.2114 3.17697e-05 23.6846
2330 0.0348206 865.952 25.2389 3.17697e-05 23.6736
2331 0.0348524 866.053 25.2665 3.17697e-05 23.6626
2332 0.0348841 866.154 25.294 3.17697e-05 23.6517
2333 0.0349159 866.254 25.3215 3.17697e-05 23.6407
2334 0.0349477 866.355 25.349 3.17697e-05 23.6298
2335 0.0349794 866.455 25.3765 3.17697e-05 23.6188
2336 0.0350112 866.555 25.4041 3.17697e-05 23.6079
2337 0.035043 866.655 25.4316 3.17697e-05 23.597
2338 0.0350748 866.755 25.4591 3.49467e-05 23.5861
2339 0.0351097 866.865 25.4894 3.49467e-05 23.5741
2340 0.0351446 866.974 25.5197 3.49467e-05 23.5622
2341 0.0351796 867.084 25.55 3.49467e-05 23.5503
2342 0.0352145 867.193 25.5803 3.49467e-05 23.5383
2343 0.0352495 867.302 25.6106 3.49467e-05 23.5264
2344 0.0352844 867.411 25.6409 3.49467e-05 23.5145
2345 0.0353194 867.52 25.6713 3.49467e-05 23.5027
2346 0.0353543 867.629 25.7016 3.49467e-05 23.4908
2347 0.0353893 867.737 25.7319 3.49467e-05 23.479
2348 0.0354242 867.846 25.7622 3.49467e-05 23.4671
2349 0.0354592 867.954 25.7926 3.49467e-05 23.4553
2350 0.0354941 868.062 25.8229 3.49467e-05 23.4435
2351 0.0355291 868.17 25.8532 3.49467e-05 23.4317
2352 0.035564 868.278 25.8836 3.49467e-05 23.42
2353 0.035599 868.386 25.9139 3.49467e-05 23.4082
2354 0.0356339 868.494 25.9443 3.49467e-05 23.3965
2355 0.0356689 868.601 25.9746 3.49467e-05 23.3848
2356 0.0357038 868.708 26.005 3.49467e-05 23.3731
2357 0.0357387 868.816 26.0353 3.49467e-05 23.3614
2358 0.0357737 868.923 26.0657 3.49467e-05 23.3497
2359 0.0358086 869.029 26.0961 3.49467e-05 23.338
2360 0.0358436 869.136 26.1264 3.49467e-05 23.3264
2361 0.0358785 869.243 26.1568 3.49467e-05 23.3148
2362 0.0359135 869.349 26.1872 3.49467e-05 23.3031
2363 0.0359484 869.456 26.2176 3.49467e-05 23.2915
2364 0.0359834 869.562 26.248 3.49467e-05 23.28
2365 0.0360183 869.668 26.2784 3.49467e-05 23.2684
2366 0.0360533 869.774 26.3087 3.49467e-05 23.2568
2367 0.0360882 869.88 26.3391 3.49467e-05 23.2453
2368 0.0361232 869.985 26.3695 3.49467e-05 23.2338
2369 0.0361581 870.091 26.4 3.49467e-05 23.2222
2370 0.0361931 870.196 26.4304 3.49467e-05 23.2107
2371 0.036228 870.301 26.4608 3.49467e-05 23.1993
2372 0.0362629 870.406 26.4912 3.49467e-05 23.1878
2373 0.0362979 870.511 26.5216 3.49467e-05 23.1763
2374 0.0363328 870.616 26.552 3.49467e-05 23.1649
2375 0.0363678 870.721 26.5825 3.49467e-05 23.1535
2376 0.0364027 870.825 26.6129 3.49467e-05 23.1421
2377 0.0364377 870.93 26.6433 3.49467e-05 23.1307
2378 0.0364726 871.034 26.6738 3.49467e-05 23.1193
2379 0.0365076 871.138 26.7042 3.49467e-05 23.1079
2380 0.0365425 871.242 26.7347 3.49467e-05 23.0966
2381 0.0365775 871.346 26.7651 3.49467e-05 23.0852
2382 0.0366124 871.45 26.7956 3.49467e-05 23.0739
2383 0.0366474 871.553 26.826 3.49467e-05 23.0626
2384 0.0366823 871.657 26.8565 3.49467e-05 23.0513
2385 0.0367173 871.76 26.8869 3.49467e-05 23.04
2386 0.0367522 871.863 26.9174 3.49467e-05 23.0288
2387 0.0367871 871.966 26.9479 3.49467e-05 23.0175
2388 0.0368221 872.069 26.9783 3.49467e-05 23.0063
2389 0.036857 872.172 27.0088 3.49467e-05 22.9951
2390 0.036892 872.275 27.0393 3.49467e-05 22.9838
2391 0.0369269 872.377 27.0698 3.49467e-05 22.9726
2392 0.0369619 872.48 27.1003 3.49467e-05 22.9615
2393 0.0369968 872.582 27.1308 3.49467e-05 22.9503
2394 0.0370318 872.684 27.1613 3.49467e-05 22.9391
2395 0.0370667 872.786 27.1918 3.49467e-05 22.928
2396 0.0371017 872.888 27.2223 3.49467e-05 22.9169
2397 0.0371366 872.99 27.2528 3.49467e-05 22.9058
2398 0.0371716 873.091 27.2833 3.49467e-05 22.8947
2399 0.0372065 873.193 27.3138 3.49467e-05 22.8836
2400 0.0372415 873.294 27.3443 3.49467e-05 22.8725
2401 0.0372764 873.395 27.3748 3.49467e-05 22.8615
2402 0.0373113 873.496 27.4054 3.49467e-05 22.8504
2403 0.0373463 873.597 27.4359 3.49467e-05 22.8394
2404 0.0373812 873.698 27.4664 3.49467e-05 22.8284
2405 0.0374162 873.799 27.4969 3.49467e-05 22.8174
2406 0.0374511 873.899 27.5275 3.49467e-05 22.8064
2407 0.0374861 874 27.558 3.49467e-05 22.7954
2408 0.037521 874.1 27.5886 3.49467e-05 22.7844
2409 0.037556 874.2 27.6191 3.49467e-05 22.7735
2410 0.0375909 874.3 27.6497 3.49467e-05 22.7626
2411 0.0376259 874.4 27.6802 3.84414e-05 22.7516
2412 0.0376643 874.51 27.7138 3.84414e-05 22.7396
2413 0.0377027 874.62 27.7475 3.84414e-05 22.7277
2414 0.0377412 874.729 27.7811 3.84414e-05 22.7157
2415 0.0377796 874.838 27.8147 3.84414e-05 22.7037
2416 0.0378181 874.948 27.8483 3.84414e-05 22.6918
2417 0.0378565 875.057 27.882 3.84414e-05 22.6799
2418 0.037895 875.165 27.9156 3.84414e-05 22.668
2419 0.0379334 875.274 27.9493 3.84414e-05 22.6561
2420 0.0379718 875.383 27.9829 3.84414e-05 22.6442
2421 0.0380103 875.491 28.0166 3.84414e-05 22.6324
2422 0.0380487 875.599 28.0502 3.84414e-05 22.6206
2423 0.0380872 875.707 28.0839 3.84414e-05 22.6087
2424 0.0381256 875.815 28.1176 3.84414e-05 22.5969
2425 0.038164 875.923 28.1512 3.84414e-05 22.5851
2426 0.0382025 876.031 28.1849 3.84414e-05 22.5734
2427 0.0382409 876.138 28.2186 3.84414e-05 22.5616
2428 0.0382794 876.246 28.2523 3.84414e-05 22.5499
2429 0.0383178 876.353 28.2859 3.84414e-05 22.5381
2430 0.0383563 876.46 28.3196 3.84414e-05 22.5264
2431 0.0383947 876.567 28.3533 3.84414e-05 22.5147
2432 0.0384331 876.674 28.387 3.84414e-05 22.5031
2433 0.0384716 876.78 28.4207 3.84414e-05 22.4914
2434 0.03851 876.887 28.4544 3.84414e-05 22.4797
2435 0.0385485 876.993 28.4881 3.84414e-05 22.4681
2436 0.0385869 877.099 28.5219 3.84414e-05 22.4565
2437 0.0386253 877.205 28.5556 3.84414e-05 22.4449
2438 0.0386638 877.311 28.5893 3.84414e-05 22.4333
2439 0.0387022 877.417 28.623 3.84414e-05 22.4217
2440 0.0387407 877.522 28.6568 3.84414e-05 22.4102
2441 0.0387791 877.628 28.6905 3.84414e-05 22.3986
2442 0.0388175 877.733 28.7242 3.84414e-05 22.3871
2443 0.038856 877.838 28.758 3.84414e-05 22.3756
2444 0.0388944 877.943 28.7917 3.84414e-05 22.3641
2445 0.0389329 878.048 28.8255 3.84414e-05 22.3526
2446 0.0389713 878.153 28.8592 3.84414e-05 22.3412
2447 0.0390098 878.257 28.893 3.84414e-05 22.3297
2448 0.0390482 878.362 28.9268 3.84414e-05 22.3183
2449 0.0390866 878.466 28.9605 3.84414e-05 22.3068
2450 0.0391251 878.57 28.9943 3.84414e-05 22.2954
2451 0.0391635 878.674 29.0281 3.84414e-05 22.2841
2452 0.039202 878.778 29.0619 3.84414e-05 22.2727
2453 0.0392404 878.882 29.0956 3.84414e-05 22.2613
2454 0.0392788 878.985 29.1294 3.84414e-05 22.25
2455 0.0393173 879.089 29.1632 3.84414e-05 22.2386
2456 0.0393557 879.192 29.197 3.84414e-05 22.2273
2457 0.0393942 879.295 29.2308 3.84414e-05 22.216
2458 0.0394326 879.398 29.2646 3.84414e-05 22.2047
2459 0.0394711 879.501 29.2984 3.84414e-05 22.1935
2460 0.0395095 879.604 29.3322 3.84414e-05 22.1822
2461 0.0395479 879.707 29.366 3.84414e-05 22.171
2462 0.0395864 879.809 29.3999 3.84414e-05 22.1597
2463 0.0396248 879.911 29.4337 3.84414e-05 22.1485
2464 0.0396633 880.013 29.4675 3.84414e-05 22.1373
2465 0.0397017 880.115 29.5013 3.84414e-05 22.1261
2466 0.0397401 880.217 29.5352 3.84414e-05 22.115
2467 0.0397786 880.319 29.569 3.84414e-05 22.1038
2468 0.039817 880.421 29.6029 3.84414e-05 22.0927
2469 0.0398555 880.522 29.6367 3.84414e-05 22.0815
2470 0.0398939 880.624 29.6706 3.84414e-05 22.0704
2471 0.0399323 880.725 29.7044 3.84414e-05 22.0593
2472 0.0399708 880.826 29.7383 3.84414e-05 22.0482
2473 0.0400092 880.927 29.7721 3.84414e-05 22.0372
2474 0.0400477 881.028 29.806 3.84414e-05 22.0261
2475 0.0400861 881.128 29.8399 3.84414e-05 22.0151
2476 0.0401246 881.229 29.8737 3.84414e-05 22.004
2477 0.040163 881.329 29.9076 3.84414e-05 21.993
2478 0.0402014 881.43 29.9415 3.84414e-05 21.982
2479 0.0402399 881.53 29.9754 3.84414e-05 21.971
2480 0.0402783 881.63 30.0093 4.22855e-05 21.9601
2481 0.0403206 881.739 30.0466 4.22855e-05 21.948
2482 0.0403629 881.849 30.0838 4.22855e-05 21.936
2483 0.0404052 881.959 30.1211 4.22855e-05 21.924
2484 0.0404475 882.068 30.1584 4.22855e-05 21.9119
2485 0.0404897 882.177 30.1957 4.22855e-05 21.9
2486 0.040532 882.286 30.233 4.22855e-05 21.888
2487 0.0405743 882.395 30.2703 4.22855e-05 21.876
2488 0.0406166 882.504 30.3077 4.22855e-05 21.8641
2489 0.0406589 882.612 30.345 4.22855e-05 21.8522
2490 0.0407012 882.721 30.3823 4.22855e-05 21.8403
2491 0.0407435 882.829 30.4196 4.22855e-05 21.8284
2492 0.0407857 882.937 30.457 4.22855e-05 21.8165
2493 0.040828 883.045 30.4943 4.22855e-05 21.8047
2494 0.0408703 883.153 30.5316 4.22855e-05 21.7928
2495 0.0409126 883.26 30.569 4.22855e-05 21.781
2496 0.0409549 883.368 30.6063 4.22855e-05 21.7692
2497 0.0409972 883.475 30.6437 4.22855e-05 21.7574
2498 0.0410395 883.582 30.6811 4.22855e-05 21.7456
2499 0.0410817 883.689 30.7184 4.22855e-05 21.7339
2500 0.041124 883.796 30.7558 4.22855e-05 21.7222
2501 0.0411663 883.903 30.7932 4.22855e-05 21.7104
2502 0.0412086 884.009 30.8306 4.22855e-05 21.6987
2503 0.0412509 884.115 30.8679 4.22855e-05 21.687
2504 0.0412932 884.222 30.9053 4.22855e-05 21.6754
2505 0.0413355 884.328 30.9427 4.22855e-05 21.6637
2506 0.0413777 884.434 30.9801 4.22855e-05 21.6521
2507 0.04142 884.539 31.0175 4.22855e-05 21.6404
2508 0.0414623 884.645 31.0549 4.22855e-05 21.6288
2509 0.0415046 884.75 31.0923 4.22855e-05 21.6172
2510 0.0415469 884.856 31.1297 4.22855e-05 21.6056
2511 0.0415892 884.961 31.1672 4.22855e-05 21.5941
2512 0.0416315 885.066 31.2046 4.22855e-05 21.5825
2513 0.0416737 885.17 31.242 4.22855e-05 21.571
2514 0.041716 885.275 31.2794 4.22855e-05 21.5595
2515 0.0417583 885.38 31.3169 4.22855e-05 21.548
2516 0.0418006 885.484 31.3543 4.22855e-05 21.5365
2517 0.0418429 885.588 31.3918 4.22855e-05 21.525
2518 0.0418852 885.692 31.4292 4.22855e-05 21.5136
2519 0.0419275 885.796 31.4667 4.22855e-05 21.5021
2520 0.0419697 885.9 31.5041 4.22855e-05 21.4907
2521 0.042012 886.004 31.5416 4.22855e-05 21.4793
2522 0.0420543 886.107 31.5791 4.22855e-05 21.4679
2523 0.0420966 886.21 31.6165 4.22855e-05 21.4565
2524 0.0421389 886.314 31.654 4.22855e-05 21.4452
2525 0.0421812 886.417 31.6915 4.22855e-05 21.4338
2526 0.0422235 886.519 31.729 4.22855e-05 21.4225
2527 0.0422657 886.622 31.7665 4.22855e-05 21.4112
2528 0.042308 886.725 31.804 4.22855e-05 21.3999
2529 0.0423503 886.827 31.8415 4.22855e-05 21.3886
2530 0.0423926 886.929 31.879 4.22855e-05 21.3773
2531 0.0424349 887.032 31.9165 4.22855e-05 21.366
2532 0.0424772 887.134 31.954 4.22855e-05 21.3548
2533 0.0425195 887.235 31.9915 4.22855e-05 21.3436
2534 0.0425617 887.337 32.029 4.22855e-05 21.3324
2535 0.042604 887.439 32.0665 4.22855e-05 21.3212
2536 0.0426463 887.54 32.1041 4.22855e-05 21.31
2537 0.0426886 887.641 32.1416 4.22855e-05 21.2988
2538 0.0427309 887.742 32.1791 4.22855e-05 21.2877
2539 0.0427732 887.843 32.2167 4.22855e-05 21.2765
2540 0.0428154 887.944 32.2542 4.22855e-05 21.2654
2541 0.0428577 888.045 32.2918 4.22855e-05 21.2543
2542 0.0429 888.146 32.3293 4.22855e-05 21.2432
2543 0.0429423 888.246 32.3669 4.22855e-05 21.2321
2544 0.0429846 888.346 32.4044 4.22855e-05 21.2211
2545 0.0430269 888.446 32.442 4.22855e-05 21.21
2546 0.0430692 888.546 32.4796 4.6514e-05 21.199
2547 0.0431157 888.656 32.5209 4.6514e-05 21.1869
2548 0.0431622 888.766 32.5622 4.6514e-05 21.1747
2549 0.0432087 888.875 32.6036 4.6514e-05 21.1627
2550 0.0432552 888.985 32.6449 4.6514e-05 21.1506
2551 0.0433017 889.094 32.6863 4.6514e-05 21.1385
2552 0.0433482 889.203 32.7276 4.6514e-05 21.1265
2553 0.0433948 889.311 32.769 4.6514e-05 21.1145
2554 0.0434413 889.42 32.8104 4.6514e-05 21.1025
2555 0.0434878 889.528 32.8517 4.6514e-05 21.0905
2556 0.0435343 889.637 32.8931 4.6514e-05 21.0785
2557 0.0435808 889.745 32.9345 4.6514e-05 21.0666
2558 0.0436273 889.853 32.9759 4.6514e-05 21.0547
2559 0.0436738 889.961 33.0173 4.6514e-05 21.0428
2560 0.0437204 890.068 33.0587 4.6514e-05 21.0309
2561 0.0437669 890.176 33.1001 4.6514e-05 21.019
2562 0.0438134 890.283 33.1415 4.6514e-05 21.0071
2563 0.0438599 890.39 33.1829 4.6514e-05 20.9953
2564 0.0439064 890.497 33.2243 4.6514e-05 20.9834
2565 0.0439529 890.604 33.2658 4.6514e-05 20.9716
2566 0.0439994 890.711 33.3072 4.6514e-05 20.9598
2567 0.044046 890.817 33.3486 4.6514e-05 20.9481
2568 0.0440925 890.923 33.3901 4.6514e-05 20.9363
2569 0.044139 891.029 33.4315 4.6514e-05 20.9246
2570 0.0441855 891.135 33.4729 4.6514e-05 20.9128
2571 0.044232 891.241 33.5144 4.6514e-05 20.9011
2572 0.0442785 891.347 33.5559 4.6514e-05 20.8894
2573 0.044325 891.452 33.5973 4.6514e-05 20.8777
2574 0.0443716 891.558 33.6388 4.6514e-05 20.8661
2575 0.0444181 891.663 33.6803 4.6514e-05 20.8544
2576 0.0444646 891.768 33.7217 4.6514e-05 20.8428
2577 0.0445111 891.873 33.7632 4.6514e-05 20.8312
2578 0.0445576 891.977 33.8047 4.6514e-05 20.8196
2579 0.0446041 892.082 33.8462 4.6514e-05 20.808
2580 0.0446506 892.186 33.8877 4.6514e-05 20.7964
2581 0.0446972 892.291 33.9292 4.6514e-05 20.7849
2582 0.0447437 892.395 33.9707 4.6514e-05 20.7734
2583 0.0447902 892.498 34.0122 4.6514e-05 20.7619
2584 0.0448367 892.602 34.0537 4.6514e-05 20.7504
2585 0.0448832 892.706 34.0952 4.6514e-05 20.7389
2586 0.0449297 892.809 34.1368 4.6514e-05 20.7274
2587 0.0449762 892.912 34.1783 4.6514e-05 20.716
2588 0.0450228 893.016 34.2198 4.6514e-05 20.7045
2589 0.0450693 893.119 34.2614 4.6514e-05 20.6931
2590 0.0451158 893.221 34.3029 4.6514e-05 20.6817
2591 0.0451623 893.324 34.3445 4.6514e-05 20.6703
2592 0.0452088 893.426 34.386 4.6514e-05 20.6589
2593 0.0452553 893.529 34.4276 4.6514e-05 20.6476
2594 0.0453018 893.631 34.4692 4.6514e-05 20.6362
2595 0.0453484 893.733 34.5107 4.6514e-05 20.6249
2596 0.0453949 893.835 34.5523 4.6514e-05 20.6136
2597 0.0454414 893.937 34.5939 4.6514e-05 20.6023
2598 0.0454879 894.038 34.6355 4.6514e-05 20.591
2599 0.0455344 894.14 34.677 4.6514e-05 20.5798
2600 0.0455809 894.241 34.7186 4.6514e-05 20.5685
2601 0.0456274 894.342 34.7602 4.6514e-05 20.5573
2602 0.0456739 894.443 34.8018 4.6514e-05 20.5461
2603 0.0457205 894.544 34.8434 4.6514e-05 20.5349
2604 0.045767 894.644 34.8851 4.6514e-05 20.5237
2605 0.0458135 894.745 34.9267 4.6514e-05 20.5125
2606 0.04586 894.845 34.9683 4.6514e-05 20.5014
2607 0.0459065 894.945 35.0099 4.6514e-05 20.4902
2608 0.045953 895.045 35.0515 4.6514e-05 20.4791
2609 0.0459995 895.145 35.0932 5.11655e-05 20.468
2610 0.0460507 895.255 35.139 5.11655e-05 20.4558
2611 0.0461019 895.365 35.1848 5.11655e-05 20.4436
2612 0.046153 895.474 35.2306 5.11655e-05 20.4315
2613 0.0462042 895.583 35.2764 5.11655e-05 20.4193
2614 0.0462554 895.692 35.3222 5.11655e-05 20.4072
2615 0.0463065 895.801 35.3681 5.11655e-05 20.3951
2616 0.0463577 895.91 35.4139 5.11655e-05 20.383
2617 0.0464089 896.018 35.4598 5.11655e-05 20.3709
2618 0.04646 896.126 35.5056 5.11655e-05 20.3589
2619 0.0465112 896.235 35.5515 5.11655e-05 20.3468
2620 0.0465624 896.342 35.5973 5.11655e-05 20.3348
2621 0.0466135 896.45 35.6432 5.11655e-05 20.3228
2622 0.0466647 896.558 35.6891 5.11655e-05 20.3108
2623 0.0467159 896.665 35.7349 5.11655e-05 20.2988
2624 0.046767 896.772 35.7808 5.11655e-05 20.2869
2625 0.0468182 896.879 35.8267 5.11655e-05 20.275
2626 0.0468694 896.986 35.8726 5.11655e-05 20.263
2627 0.0469205 897.093 35.9185 5.11655e-05 20.2512
2628 0.0469717 897.2 35.9644 5.11655e-05 20.2393
2629 0.0470229 897.306 36.0103 5.11655e-05 20.2274
2630 0.047074 897.412 36.0562 5.11655e-05 20.2156
2631 0.0471252 897.518 36.1021 5.11655e-05 20.2037
2632 0.0471764 897.624 36.1481 5.11655e-05 20.1919
2633 0.0472275 897.73 36.194 5.11655e-05 20.1801
2634 0.0472787 897.835 36.2399 5.11655e-05 20.1684
2635 0.0473298 897.941 36.2859 5.11655e-05 20.1566
2636 0.047381 898.046 36.3318 5.11655e-05 20.1449
2637 0.0474322 898.151 36.3778 5.11655e-05 20.1332
2638 0.0474833 898.256 36.4237 5.11655e-05 20.1214
2639 0.0475345 898.36 36.4697 5.11655e-05 20.1098
2640 0.0475857 898.465 36.5156 5.11655e-05 20.0981
2641 0.0476368 898.569 36.5616 5.11655e-05 20.0864
2642 0.047688 898.673 36.6076 5.11655e-05 20.0748
2643 0.0477392 898.777 36.6536 5.11655e-05 20.0632
2644 0.0477903 898.881 36.6996 5.11655e-05 20.0516
2645 0.0478415 898.985 36.7456 5.11655e-05 20.04
2646 0.0478927 899.088 36.7916 5.11655e-05 20.0284
2647 0.0479438 899.192 36.8376 5.11655e-05 20.0169
2648 0.047995 899.295 36.8836 5.11655e-05 20.0053
2649 0.0480462 899.398 36.9296 5.11655e-05 19.9938
2650 0.0480973 899.501 36.9756 5.11655e-05 19.9823
2651 0.0481485 899.603 37.0216 5.11655e-05 19.9708
2652 0.0481997 899.706 37.0677 5.11655e-05 19.9594
2653 0.0482508 899.808 37.1137 5.11655e-05 19.9479
2654 0.048302 899.91 37.1598 5.11655e-05 19.9365
2655 0.0483532 900.012 37.2058 5.11655e-05 19.925
2656 0.0484043 900.114 37.2519 5.11655e-05 19.9136
2657 0.0484555 900.216 37.2979 5.11655e-05 19.9023
2658 0.0485067 900.317 37.344 5.11655e-05 19.8909
2659 0.0485578 900.419 37.39 5.11655e-05 19.8795
2660 0.048609 900.52 37.4361 5.11655e-05 19.8682
2661 0.0486602 900.621 37.4822 5.11655e-05 19.8569
2662 0.0487113 900.722 37.5283 5.11655e-05 19.8456
2663 0.0487625 900.823 37.5744 5.11655e-05 19.8343
2664 0.0488136 900.923 37.6205 5.11655e-05 19.823
2665 0.0488648 901.024 37.6666 5.11655e-05 19.8117
2666 0.048916 901.124 37.7127 5.11655e-05 19.8005
2667 0.0489671 901.224 37.7588 5.11655e-05 19.7893
2668 0.0490183 901.324 37.8049 5.6282e-05 19.7781
2669 0.0490746 901.434 37.8556 5.6282e-05 19.7657
2670 0.0491309 901.543 37.9063 5.6282e-05 19.7535
2671 0.0491872 901.653 37.9571 5.6282e-05 19.7412
2672 0.0492434 901.762 38.0078 5.6282e-05 19.7289
2673 0.0492997 901.871 38.0586 5.6282e-05 19.7167
2674 0.049356 901.979 38.1094 5.6282e-05 19.7045
2675 0.0494123 902.088 38.1601 5.6282e-05 19.6923
2676 0.0494686 902.197 38.2109 5.6282e-05 19.6801
2677 0.0495248 902.305 38.2617 5.6282e-05 19.6679
2678 0.0495811 902.413 38.3125 5.6282e-05 19.6558
2679 0.0496374 902.521 38.3633 5.6282e-05 19.6437
2680 0.0496937 902.628 38.4141 5.6282e-05 19.6316
2681 0.04975 902.736 38.4649 5.6282e-05 19.6195
2682 0.0498063 902.843 38.5157 5.6282e-05 19.6074
2683 0.0498625 902.95 38.5665 5.6282e-05 19.5954
2684 0.0499188 903.057 38.6173 5.6282e-05 19.5833
2685 0.0499751 903.164 38.6681 5.6282e-05 19.5713
2686 0.0500314 903.271 38.719 5.6282e-05 19.5593
2687 0.0500877 903.377 38.7698 5.6282e-05 19.5474
2688 0.0501439 903.483 38.8207 5.6282e-05 19.5354
2689 0.0502002 903.589 38.8715 5.6282e-05 19.5235
2690 0.0502565 903.695 38.9224 5.6282e-05 19.5116
2691 0.0503128 903.801 38.9732 5.6282e-05 19.4997
2692 0.0503691 903.906 39.0241 5.6282e-05 19.4878
2693 0.0504254 904.011 39.075 5.6282e-05 19.4759
